comment_id,car_model,外观设计,内饰质感,智能配置,空间实用,舒适体验,操控性能,续航能耗,价值认知
5920,30海鸥,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
5921,30海鸥,0.6666666666666666,0.0,0.0,0.8,0.0,0.0,0.0,0.0
5922,30海鸥,0.7999999999999999,0.26666666666666666,0.0,0.39999999999999997,0.26666666666666666,0.0,0.6666666666666666,0.0
5923,30海鸥,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5924,30海鸥,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0
5925,30海鸥,0.0,0.6666666666666666,0.3333333333333333,0.7999999999999999,1.0,1.0,0.7999999999999999,0.3333333333333333
5926,30海鸥,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.26666666666666666,1.0
5927,30海鸥,0.0,0.8,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.8,0.7999999999999999,0.7999999999999999
5928,30海鸥,1.0,0.7999999999999999,0.0,0.0,0.0,1.0,0.8,0.0
5929,30海鸥,0.6666666666666666,1.0,1.0,0.7999999999999999,0.6666666666666666,0.0,0.39999999999999997,0.0
5930,30海鸥,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5931,30海鸥,0.39999999999999997,0.26666666666666666,0.6666666666666666,0.39999999999999997,0.5333333333333333,0.7999999999999999,1.0,0.6666666666666666
5932,30海鸥,0.0,0.0,0.8,1.0,0.8,1.0,1.0,1.0
5933,30海鸥,0.0,0.0,0.0,0.5333333333333333,0.0,0.7999999999999999,0.0,1.0
5934,30海鸥,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0
5935,30海鸥,0.39999999999999997,0.0,0.39999999999999997,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
5936,30海鸥,0.5333333333333333,0.0,0.0,0.7999999999999999,0.5333333333333333,0.6666666666666666,0.6666666666666666,1.0
5937,30海鸥,1.0,1.0,0.7999999999999999,0.7999999999999999,0.0,1.0,1.0,1.0
5938,30海鸥,0.39999999999999997,0.0,0.0,0.39999999999999997,0.8,0.6666666666666666,0.7999999999999999,1.0
5939,30海鸥,1.0,0.6666666666666666,0.8,1.0,0.0,0.0,1.0,1.0
5940,30海鸥,0.0,0.6666666666666666,0.0,0.0,0.5333333333333333,1.0,0.7999999999999999,1.0
5941,30海鸥,0.0,0.0,1.0,0.6666666666666666,0.0,0.7999999999999999,0.0,0.0
5942,30海鸥,0.39999999999999997,0.0,0.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.0
5943,30海鸥,0.0,0.0,0.8,0.6666666666666666,0.5333333333333333,0.7999999999999999,0.3333333333333333,1.0
5944,30海鸥,0.7999999999999999,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.39999999999999997,0.0
5945,30海鸥,0.0,0.0,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,1.0
5946,30海鸥,0.7999999999999999,0.0,0.0,0.6666666666666666,0.5333333333333333,0.7999999999999999,0.7999999999999999,1.0
5947,30海鸥,0.39999999999999997,0.26666666666666666,0.0,0.0,0.5333333333333333,0.7999999999999999,0.39999999999999997,1.0
5948,30海鸥,0.3333333333333333,0.0,0.0,0.0,0.7999999999999999,0.39999999999999997,0.7999999999999999,1.0
5949,30海鸥,0.7999999999999999,0.0,0.26666666666666666,0.0,0.5333333333333333,0.7999999999999999,0.39999999999999997,0.0
5950,30海鸥,0.0,0.5333333333333333,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,1.0,0.0
5951,30海鸥,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0
5952,30海鸥,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.7999999999999999
5953,30海鸥,0.39999999999999997,0.3333333333333333,0.0,0.5333333333333333,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999
5954,30海鸥,0.0,0.39999999999999997,0.5333333333333333,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
5955,30海鸥,0.3333333333333333,0.26666666666666666,1.0,0.7999999999999999,0.26666666666666666,0.0,0.6666666666666666,0.0
5956,30海鸥,0.7999999999999999,0.5333333333333333,0.26666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0
5957,30海鸥,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.6666666666666666,0.0
5958,30海鸥,0.0,0.0,0.26666666666666666,0.39999999999999997,0.0,0.39999999999999997,0.3333333333333333,0.39999999999999997
5959,30海鸥,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.7999999999999999,0.0,0.39999999999999997
5960,30海鸥,0.7999999999999999,0.0,0.39999999999999997,0.5333333333333333,0.39999999999999997,0.5333333333333333,0.0,0.0
5961,30海鸥,0.0,0.0,0.0,0.26666666666666666,0.0,0.39999999999999997,0.39999999999999997,0.3333333333333333
5962,30海鸥,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.7999999999999999
5963,30海鸥,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.6666666666666666,0.7999999999999999
5964,30海鸥,0.0,0.0,0.0,0.0,0.5333333333333333,0.7999999999999999,1.0,0.7999999999999999
5965,30海鸥,0.39999999999999997,0.39999999999999997,0.5333333333333333,0.0,0.8,0.39999999999999997,0.8,0.0
5966,30海鸥,0.5333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.8,0.3333333333333333,0.0
5967,30海鸥,0.39999999999999997,0.0,0.8,0.0,0.0,0.5333333333333333,0.0,0.26666666666666666
5968,30海鸥,0.0,0.0,0.26666666666666666,0.0,0.5333333333333333,0.39999999999999997,0.39999999999999997,0.0
5969,30海鸥,0.7999999999999999,0.0,0.0,0.39999999999999997,0.8,0.6666666666666666,0.6666666666666666,0.0
5970,30海鸥,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.8,0.0,0.39999999999999997,0.0
5971,30海鸥,0.39999999999999997,0.0,0.0,0.26666666666666666,0.8,0.39999999999999997,0.39999999999999997,0.0
5972,30海鸥,0.0,0.0,1.0,0.39999999999999997,0.0,1.0,0.39999999999999997,0.0
5973,30海鸥,0.0,0.0,0.0,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.0
5974,30海鸥,0.39999999999999997,0.26666666666666666,0.0,0.39999999999999997,0.26666666666666666,0.7999999999999999,0.7999999999999999,0.0
5975,30海鸥,0.0,0.5333333333333333,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
5976,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5977,30海鸥,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0
5978,30海鸥,1.0,0.0,0.39999999999999997,1.0,0.0,0.7999999999999999,0.0,0.0
5979,30海鸥,0.0,0.26666666666666666,0.0,0.0,0.7999999999999999,0.0,1.0,0.0
5980,30海鸥,0.26666666666666666,0.0,0.7999999999999999,0.0,0.0,0.8,0.0,0.7999999999999999
5981,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333
5982,30海鸥,0.0,0.26666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.26666666666666666
5983,30海鸥,0.0,0.26666666666666666,0.0,0.0,0.5333333333333333,0.0,0.3333333333333333,0.6666666666666666
5984,30海鸥,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.0
5985,30海鸥,0.0,0.0,0.0,0.0,0.8,0.7999999999999999,1.0,0.7999999999999999
5986,30海鸥,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
5987,30海鸥,0.39999999999999997,0.3333333333333333,0.39999999999999997,0.0,0.8,0.0,1.0,0.3333333333333333
5988,30海鸥,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7999999999999999,0.0
5989,30海鸥,0.0,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
5990,30海鸥,0.6666666666666666,0.0,0.0,0.0,0.5333333333333333,0.7999999999999999,0.0,0.0
5991,30海鸥,0.26666666666666666,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,0.6666666666666666,0.26666666666666666,0.0
5992,30海鸥,0.0,0.0,0.0,0.7999999999999999,0.5333333333333333,0.0,0.3333333333333333,0.0
5993,30海鸥,0.7999999999999999,0.0,0.39999999999999997,0.7999999999999999,0.26666666666666666,0.0,0.0,0.7999999999999999
5994,30海鸥,0.26666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7999999999999999
5995,30海鸥,0.0,0.0,0.5333333333333333,0.39999999999999997,0.5333333333333333,0.7999999999999999,0.3333333333333333,0.0
5996,30海鸥,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.5333333333333333,0.0,0.0
5997,30海鸥,0.39999999999999997,0.0,0.0,0.0,0.0,0.39999999999999997,0.26666666666666666,0.3333333333333333
5998,30海鸥,0.7999999999999999,0.0,0.0,0.39999999999999997,0.0,0.0,0.39999999999999997,0.0
5999,30海鸥,0.39999999999999997,0.39999999999999997,0.7999999999999999,0.0,0.0,0.0,0.7999999999999999,0.39999999999999997
6000,30海鸥,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6001,30海鸥,0.0,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0
6002,30海鸥,1.0,0.7999999999999999,1.0,1.0,0.0,1.0,1.0,0.0
6003,30海鸥,0.0,0.0,0.7999999999999999,1.0,0.3333333333333333,1.0,0.6666666666666666,0.39999999999999997
6004,30海鸥,0.7999999999999999,0.3333333333333333,1.0,0.0,0.8,1.0,1.0,0.0
6005,30海鸥,0.39999999999999997,0.0,0.0,0.0,0.5333333333333333,1.0,0.6666666666666666,1.0
6006,30海鸥,0.7999999999999999,0.0,0.0,0.0,0.8,1.0,0.3333333333333333,0.8
6007,30海鸥,1.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
6008,30海鸥,0.26666666666666666,0.0,0.0,0.39999999999999997,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8
6009,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6010,30海鸥,0.26666666666666666,0.0,0.0,0.0,0.8,0.0,0.0,0.0
6011,30海鸥,0.0,0.0,0.0,0.0,0.8,0.0,0.39999999999999997,0.0
6012,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
6013,30海鸥,0.8,0.0,0.0,0.3333333333333333,0.5333333333333333,0.0,0.0,0.0
6014,30海鸥,0.39999999999999997,0.6666666666666666,0.0,0.39999999999999997,0.39999999999999997,0.0,0.39999999999999997,0.39999999999999997
6015,30海鸥,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
6016,30海鸥,0.7999999999999999,0.6666666666666666,1.0,1.0,0.8,1.0,1.0,0.7999999999999999
6017,30海鸥,0.3333333333333333,0.0,0.0,0.0,0.8,0.0,1.0,0.0
6018,30海鸥,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
6019,30海鸥,0.7999999999999999,0.0,0.0,0.39999999999999997,0.0,0.7999999999999999,0.0,0.39999999999999997
6020,30海鸥,0.8,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
6021,30海鸥,0.0,0.0,0.0,0.39999999999999997,0.26666666666666666,0.26666666666666666,0.0,0.6666666666666666
6022,30海鸥,0.39999999999999997,0.0,1.0,0.0,0.0,0.5333333333333333,1.0,0.0
6023,30海鸥,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.8,0.8
6024,30海鸥,0.0,0.26666666666666666,0.0,0.6666666666666666,0.26666666666666666,1.0,0.0,0.0
6025,30海鸥,0.0,0.0,0.0,0.0,0.26666666666666666,1.0,1.0,0.0
6026,30海鸥,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.3333333333333333,0.0
6027,30海鸥,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5333333333333333,0.7999999999999999,0.6666666666666666,0.0
6028,30海鸥,0.0,0.0,1.0,0.39999999999999997,0.0,0.6666666666666666,1.0,0.0
6029,30海鸥,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.7999999999999999,0.39999999999999997
6030,30海鸥,0.39999999999999997,0.39999999999999997,0.0,0.39999999999999997,0.5333333333333333,0.39999999999999997,0.0,0.3333333333333333
6031,30海鸥,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
6032,30海鸥,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.7999999999999999
6033,30海鸥,0.0,0.0,0.8,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0
6034,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39999999999999997
6035,30海鸥,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.7999999999999999
6036,30海鸥,0.5333333333333333,0.0,1.0,0.0,0.26666666666666666,0.8,0.0,0.0
6037,30海鸥,0.6666666666666666,0.0,0.0,0.39999999999999997,0.5333333333333333,0.39999999999999997,0.0,0.0
6038,30海鸥,0.39999999999999997,0.0,0.39999999999999997,0.39999999999999997,0.5333333333333333,0.7999999999999999,0.39999999999999997,0.0
6039,30海鸥,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,1.0,0.0,0.0
6040,30海鸥,0.0,0.0,0.8,0.0,1.0,0.0,0.6666666666666666,0.0
6041,30海鸥,0.39999999999999997,0.0,0.0,0.0,0.8,0.0,0.0,0.7999999999999999
6042,30海鸥,0.7999999999999999,0.39999999999999997,0.39999999999999997,1.0,0.0,0.7999999999999999,0.39999999999999997,0.0
6043,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6044,30海鸥,0.7999999999999999,0.39999999999999997,0.39999999999999997,1.0,0.0,0.7999999999999999,0.39999999999999997,0.0
6045,30海鸥,0.0,0.0,0.0,0.0,0.5333333333333333,0.7999999999999999,0.39999999999999997,0.0
6046,30海鸥,0.0,0.0,0.39999999999999997,0.0,0.6666666666666666,0.39999999999999997,0.3333333333333333,0.0
6047,30海鸥,0.39999999999999997,0.0,0.26666666666666666,0.0,0.0,0.39999999999999997,0.0,0.3333333333333333
6048,30海鸥,0.7999999999999999,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666
6049,30海鸥,0.6666666666666666,0.6666666666666666,0.0,0.7999999999999999,0.8,0.5333333333333333,0.0,0.0
6050,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
6051,30海鸥,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.5333333333333333,0.0
6052,30海鸥,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.7999999999999999,0.0
6053,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39999999999999997
6054,30海鸥,0.7999999999999999,0.0,0.6666666666666666,0.0,0.26666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999
6055,30海鸥,0.0,0.0,0.0,0.0,0.26666666666666666,0.5333333333333333,0.5333333333333333,0.0
6056,30海鸥,0.6666666666666666,0.6666666666666666,0.0,0.39999999999999997,0.26666666666666666,0.26666666666666666,0.0,0.0
6057,30海鸥,0.7999999999999999,0.3333333333333333,0.6666666666666666,0.39999999999999997,0.0,0.7999999999999999,0.3333333333333333,0.0
6058,30海鸥,0.0,0.0,0.26666666666666666,0.0,0.8,0.5333333333333333,0.0,0.0
6059,30海鸥,0.0,0.0,0.0,0.5333333333333333,0.0,0.26666666666666666,0.3333333333333333,0.0
6060,30海鸥,0.7999999999999999,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.7999999999999999
6061,30海鸥,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666
6062,30海鸥,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.7999999999999999,0.0,0.7999999999999999,0.0,1.0
6063,30海鸥,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,1.0,0.0
6064,30海鸥,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0
6065,30海鸥,0.0,0.6666666666666666,0.0,1.0,0.5333333333333333,0.26666666666666666,0.7999999999999999,0.0
6066,30海鸥,0.0,0.5333333333333333,0.0,0.7999999999999999,0.5333333333333333,0.39999999999999997,1.0,0.0
6067,30海鸥,0.26666666666666666,0.0,0.0,1.0,0.5333333333333333,0.5333333333333333,0.0,0.0
6068,30海鸥,0.7999999999999999,0.0,0.0,0.0,0.0,0.7999999999999999,1.0,0.26666666666666666
6069,30海鸥,0.26666666666666666,0.0,0.0,0.0,0.0,0.7999999999999999,0.8,1.0
6070,30海鸥,0.0,0.0,0.0,0.0,0.8,0.0,1.0,1.0
6071,30海鸥,0.0,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.39999999999999997,0.0,0.0
6072,30海鸥,0.39999999999999997,0.0,0.26666666666666666,0.0,0.26666666666666666,0.39999999999999997,0.39999999999999997,0.0
6073,30海鸥,0.0,0.0,0.0,0.0,0.5333333333333333,0.7999999999999999,1.0,0.0
6074,30海鸥,0.0,0.0,0.0,0.0,0.5333333333333333,1.0,0.0,0.0
6075,30海鸥,0.39999999999999997,0.6666666666666666,0.26666666666666666,0.39999999999999997,0.8,1.0,0.6666666666666666,0.0
6076,30海鸥,0.7999999999999999,0.7999999999999999,0.0,1.0,0.0,0.7999999999999999,0.6666666666666666,0.39999999999999997
6077,30海鸥,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6078,30海鸥,0.26666666666666666,0.7999999999999999,0.26666666666666666,0.26666666666666666,1.0,1.0,0.0,0.39999999999999997
6079,30海鸥,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39999999999999997
6080,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7999999999999999
6081,30海鸥,0.5333333333333333,0.0,0.5333333333333333,0.7999999999999999,0.0,0.0,0.0,0.39999999999999997
6082,30海鸥,1.0,0.0,0.0,1.0,0.0,0.7999999999999999,0.7999999999999999,0.0
6083,30海鸥,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.6666666666666666,0.39999999999999997,0.0
6084,30海鸥,0.5333333333333333,0.0,0.7999999999999999,0.0,0.5333333333333333,0.0,0.0,0.0
6085,30海鸥,0.0,0.0,0.0,0.0,0.26666666666666666,0.39999999999999997,0.26666666666666666,0.0
6086,30海鸥,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
6087,30海鸥,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
6088,30海鸥,0.26666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.39999999999999997
6089,30海鸥,0.0,0.26666666666666666,0.0,0.0,0.8,0.0,0.0,0.0
6090,30海鸥,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8
6091,30海鸥,0.0,0.0,0.0,0.8,0.26666666666666666,0.0,0.0,0.0
6092,30海鸥,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7999999999999999
6093,30海鸥,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.39999999999999997
6094,30海鸥,0.0,0.0,0.7999999999999999,0.39999999999999997,0.0,0.6666666666666666,0.7999999999999999,1.0
6095,30海鸥,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5333333333333333
6096,30海鸥,0.0,0.8,0.0,0.0,0.6666666666666666,0.0,0.7999999999999999,0.0
6097,30海鸥,1.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.7999999999999999,0.0
6098,30海鸥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
6099,30海鸥,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
6100,30海鸥,0.26666666666666666,0.8,0.6666666666666666,0.0,0.26666666666666666,0.8,0.0,0.0
6101,30海鸥,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
6102,30海鸥,0.26666666666666666,0.8,0.0,0.0,0.8,1.0,0.7999999999999999,0.26666666666666666
6103,30海鸥,0.7999999999999999,0.39999999999999997,0.0,0.0,0.3333333333333333,0.0,1.0,0.0
6104,30海鸥,0.0,0.5333333333333333,0.0,0.0,0.0,0.5333333333333333,0.0,0.26666666666666666
6105,30海鸥,0.0,0.5333333333333333,0.5333333333333333,0.39999999999999997,0.26666666666666666,1.0,0.7999999999999999,0.26666666666666666
6106,30海鸥,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
6107,30海鸥,0.39999999999999997,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
6108,30海鸥,0.39999999999999997,0.8,0.0,0.3333333333333333,0.5333333333333333,0.0,0.0,0.0
6109,31岚图FREE,0.0,0.0,0.6666666666666666,0.0,0.0,0.7999999999999999,0.5333333333333333,0.3333333333333333
6110,31岚图FREE,0.7999999999999999,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.7999999999999999,1.0
6111,31岚图FREE,0.0,0.0,0.8,1.0,0.5333333333333333,0.0,0.5333333333333333,1.0
6112,31岚图FREE,0.7999999999999999,0.0,1.0,0.8,0.0,1.0,1.0,0.0
6113,31岚图FREE,0.7999999999999999,1.0,0.0,0.0,0.7999999999999999,0.7999999999999999,0.0,0.0
6114,31岚图FREE,1.0,1.0,0.0,0.8,0.8,0.0,0.0,0.0
6115,31岚图FREE,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.7999999999999999,1.0,0.0
6116,31岚图FREE,0.0,1.0,0.6666666666666666,0.39999999999999997,1.0,0.7999999999999999,1.0,0.0
6117,31岚图FREE,0.39999999999999997,0.7999999999999999,0.26666666666666666,0.26666666666666666,0.0,0.7999999999999999,0.0,0.0
6118,31岚图FREE,0.39999999999999997,0.0,0.5333333333333333,0.0,0.0,0.0,1.0,0.39999999999999997
6119,31岚图FREE,0.0,0.26666666666666666,0.7999999999999999,0.0,0.0,0.39999999999999997,0.0,0.0
6120,31岚图FREE,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.5333333333333333,0.0
6121,31岚图FREE,1.0,0.6666666666666666,0.8,0.0,0.0,1.0,0.6666666666666666,0.0
6122,31岚图FREE,0.39999999999999997,1.0,0.0,0.6666666666666666,0.0,1.0,0.7999999999999999,0.0
6123,31岚图FREE,1.0,1.0,0.5333333333333333,0.39999999999999997,0.0,0.0,0.0,0.0
6124,31岚图FREE,0.39999999999999997,0.39999999999999997,0.6666666666666666,1.0,0.26666666666666666,0.0,0.7999999999999999,0.0
6125,31岚图FREE,0.39999999999999997,0.39999999999999997,0.0,0.0,0.26666666666666666,0.7999999999999999,0.6666666666666666,0.0
6126,31岚图FREE,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.0,0.5333333333333333,0.0,0.0,0.0
6127,31岚图FREE,0.39999999999999997,0.39999999999999997,0.0,0.0,0.26666666666666666,0.39999999999999997,0.39999999999999997,0.0
6128,31岚图FREE,0.39999999999999997,0.3333333333333333,0.0,0.0,0.5333333333333333,0.7999999999999999,0.0,0.0
6129,31岚图FREE,0.7999999999999999,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.0,1.0,0.7999999999999999,0.0
6130,31岚图FREE,0.7999999999999999,0.0,0.5333333333333333,0.0,0.26666666666666666,1.0,0.6666666666666666,0.0
6131,31岚图FREE,1.0,0.0,0.7999999999999999,0.0,0.0,1.0,0.6666666666666666,0.0
6132,31岚图FREE,0.7999999999999999,1.0,1.0,1.0,0.7999999999999999,1.0,1.0,0.0
6133,31岚图FREE,0.0,0.0,0.5333333333333333,0.0,1.0,1.0,0.0,1.0
6134,31岚图FREE,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0
6135,31岚图FREE,0.39999999999999997,0.0,0.6666666666666666,0.3333333333333333,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.0
6136,31岚图FREE,0.0,0.0,1.0,1.0,0.26666666666666666,0.0,0.0,0.0
6137,31岚图FREE,0.0,0.0,0.7999999999999999,0.0,0.26666666666666666,0.39999999999999997,0.7999999999999999,0.0
6138,31岚图FREE,1.0,1.0,0.7999999999999999,0.0,0.7999999999999999,0.7999999999999999,0.0,0.0
6139,31岚图FREE,0.39999999999999997,0.0,0.3333333333333333,0.0,0.0,0.7999999999999999,0.39999999999999997,0.0
6140,31岚图FREE,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,0.0,0.0
6141,31岚图FREE,0.7999999999999999,0.0,0.0,1.0,0.26666666666666666,1.0,0.0,0.0
6142,31岚图FREE,0.7999999999999999,0.39999999999999997,0.5333333333333333,0.3333333333333333,0.26666666666666666,1.0,0.7999999999999999,0.0
6143,31岚图FREE,0.7999999999999999,0.0,0.7999999999999999,0.39999999999999997,0.0,0.7999999999999999,0.39999999999999997,0.0
6144,31岚图FREE,1.0,1.0,0.7999999999999999,1.0,0.0,0.7999999999999999,0.7999999999999999,0.0
6145,31岚图FREE,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6146,31岚图FREE,0.39999999999999997,0.0,0.6666666666666666,0.0,1.0,0.7999999999999999,1.0,0.7999999999999999
6147,31岚图FREE,1.0,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.26666666666666666,1.0,0.6666666666666666,0.0
6148,31岚图FREE,1.0,1.0,0.3333333333333333,0.0,0.0,0.7999999999999999,0.5333333333333333,0.0
6149,31岚图FREE,1.0,0.39999999999999997,0.7999999999999999,1.0,0.0,1.0,0.5333333333333333,0.0
6150,31岚图FREE,0.39999999999999997,0.6666666666666666,0.8,0.7999999999999999,0.0,1.0,1.0,0.26666666666666666
6151,31岚图FREE,0.39999999999999997,1.0,1.0,0.0,0.8,0.7999999999999999,0.0,0.39999999999999997
6152,31岚图FREE,0.39999999999999997,1.0,0.39999999999999997,0.7999999999999999,0.8,1.0,1.0,0.7999999999999999
6153,31岚图FREE,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6154,31岚图FREE,0.0,1.0,0.8,0.6666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.3333333333333333
6155,31岚图FREE,0.0,0.0,0.8,0.0,1.0,1.0,0.0,0.7999999999999999
6156,31岚图FREE,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6157,31岚图FREE,0.7999999999999999,0.0,0.0,0.0,0.7999999999999999,1.0,0.26666666666666666,0.0
6158,31岚图FREE,1.0,1.0,1.0,0.6666666666666666,0.7999999999999999,1.0,0.7999999999999999,0.0
6159,31岚图FREE,0.0,0.7999999999999999,0.0,1.0,0.39999999999999997,0.0,0.7999999999999999,0.0
6160,31岚图FREE,0.0,0.7999999999999999,0.7999999999999999,0.0,0.7999999999999999,1.0,1.0,0.7999999999999999
6161,31岚图FREE,1.0,1.0,0.0,0.7999999999999999,0.5333333333333333,0.7999999999999999,0.39999999999999997,0.39999999999999997
6162,31岚图FREE,0.39999999999999997,0.39999999999999997,0.5333333333333333,0.26666666666666666,0.7999999999999999,0.39999999999999997,0.7999999999999999,0.0
6163,31岚图FREE,0.7999999999999999,1.0,0.0,1.0,0.26666666666666666,1.0,0.3333333333333333,0.0
6164,31岚图FREE,0.7999999999999999,0.39999999999999997,0.0,0.0,0.0,0.0,0.7999999999999999,0.0
6165,31岚图FREE,1.0,0.7999999999999999,0.0,0.0,0.39999999999999997,1.0,0.7999999999999999,0.0
